ANIO|CLAVE DEL FORMULARIO|CLAVE DE LA ENTIDAD|TIPO DE PRODUCTO O SERVICIO UTILIZADO|TIPO CLIENTE O USUARIO|ACTIVIDAD ECONOMICA|TIPO MONEDA|TIPO DE INSTRUMENTO MONETARIO|OPERACION DE ENTRADA-SALIDA|NUMERO DE OPERACIONES|MONTO DE LAS OPERACIONES
2025|B|12345|3|01|6226022|1|2|2|1|45000
2025|B|12345|3|01|6231021|1|2|2|3|19000
2025|B|12345|3|01|6239017|1|2|2|1|30000
2025|B|12345|3|01|6312011|1|2|2|1|6500
2025|B|12345|3|01|6329016|1|2|2|3|44000
2025|B|12345|3|01|6412019|1|2|2|2|22000
2025|B|12345|3|01|6512017|1|2|2|1|10000
2025|B|12345|3|01|6513015|1|2|2|2|21000
2025|B|12345|3|01|6622022|1|2|2|5|234000
2025|B|12345|3|01|6629010|1|2|2|1|8000
2025|B|12345|3|01|6691019|1|2|2|1|6000
2025|B|12345|3|01|6714019|1|2|2|1|100000
2025|B|12345|3|01|6732011|1|2|2|1|9000
2025|B|12345|3|01|6999108|1|2|2|4|29300
2025|B|12345|3|01|6999900|1|2|2|4|89700
2025|B|12345|3|01|7111016|1|2|2|8|142500
2025|B|12345|3|01|7112014|1|2|2|3|40000
2025|B|12345|3|01|7113012|1|2|2|1|10000
2025|B|12345|3|01|7114010|1|2|2|5|73500
2025|B|12345|3|01|7121015|1|2|2|2|22000
2025|B|12345|3|01|7123011|1|2|2|7|29220
2025|B|12345|3|01|7129019|1|2|2|5|34800
2025|B|12345|3|01|7131014|1|2|2|1|7000
2025|B|12345|3|01|7291016|1|2|2|1|22000
2025|B|12345|3|01|7414014|1|2|2|2|14000
2025|B|12345|3|01|8123060|1|2|2|1|5000
2025|B|12345|3|01|8219025|1|2|2|4|290000
2025|B|12345|3|15|8219025|1|2|2|2|50000
2025|B|12345|3|01|8219041|1|2|2|1|3601
2025|B|12345|3|01|8311011|1|2|2|1|15714
2025|B|12345|3|01|8412017|1|2|2|5|145000
2025|B|12345|3|01|8413015|1|2|2|3|66000
2025|B|12345|3|01|8424012|1|2|2|3|46800
2025|B|12345|3|01|8426026|1|2|2|2|11500
2025|B|12345|3|01|8519011|1|2|2|1|20000
2025|B|12345|3|01|8611015|1|2|2|1|6000
2025|B|12345|3|01|8711021|1|2|2|2|18000
2025|B|12345|3|01|8712011|1|2|2|8|79900
2025|B|12345|3|01|8722010|1|2|2|9|369500
2025|B|12345|3|01|8814015|1|2|2|2|22457
2025|B|12345|3|01|8827018|1|2|2|2|28000
2025|B|12345|3|01|8911019|1|2|2|1|7000
2025|B|12345|3|01|8914013|1|2|2|1|5500
2025|B|12345|3|01|8915011|1|2|2|5|25000
2025|B|12345|3|01|8933013|1|2|2|3|56000
2025|B|12345|3|01|8935019|1|2|2|6|129400
2025|B|12345|3|01|8941016|1|2|2|2|46000
2025|B|12345|3|01|8942014|1|2|2|3|116789
2025|B|12345|3|01|8944028|1|2|2|1|20000
2025|B|12345|3|01|8944098|1|2|2|4|62650
2025|B|12345|3|01|8949903|1|2|2|2|42000
2025|B|12345|3|01|8991011|1|2|2|260|3935672
2025|B|12345|3|01|9112012|1|2|2|14|162512
2025|B|12345|3|01|9113010|1|2|2|6|102000
2025|B|12345|3|01|9115016|1|2|2|14|146200
2025|B|12345|3|01|9129017|1|2|2|2|16000
2025|B|12345|3|01|9211012|1|2|2|4|88000
2025|B|12345|3|01|9212010|1|2|2|2|170230
2025|B|12345|3|01|9331018|1|2|2|1|8000
2025|B|12345|3|01|9411018|1|2|2|8|195000
2025|B|12345|3|01|9411026|1|2|2|10|225200
2025|B|12345|3|01|9411034|1|2|2|8|94300
2025|B|12345|3|01|9411998|1|2|2|3|33000
2025|B|12345|3|01|9919012|1|2|2|1|10000
2025|B|12345|3|01|9999999|1|2|2|36|512546
2025|B|12345|3|15|9999999|1|2|2|3|45000
2025|B|12345|3|01|000000|1|2|2|63|769248
2025|B|12345|3|01|111013|1|8|1|2|280
2025|B|12345|3|01|111039|1|8|1|2|280
2025|B|12345|3|01|111047|1|8|1|5|700
2025|B|12345|3|01|111063|1|8|1|28|4580
2025|B|12345|3|01|111089|1|8|1|5|700
2025|B|12345|3|05|111089|1|8|1|1|140
2025|B|12345|3|01|111104|1|8|1|10|2484
2025|B|12345|3|15|111104|1|8|1|1|140
2025|B|12345|3|01|112045|1|8|1|1|140
2025|B|12345|3|01|112053|1|8|1|1|140
2025|B|12345|3|01|112128|1|8|1|4|560
2025|B|12345|3|01|113019|1|8|1|2|280
2025|B|12345|3|01|121012|1|8|1|1|140
2025|B|12345|3|01|124040|1|8|1|14|1765
2025|B|12345|3|01|129024|1|8|1|1|140
2025|B|12345|3|01|129032|1|8|1|3|420
2025|B|12345|3|01|131011|1|8|1|4|560
2025|B|12345|3|01|142084|1|8|1|3|420
2025|B|12345|3|01|149014|1|8|1|6|840
2025|B|12345|3|01|149907|1|8|1|10|1861
2025|B|12345|3|01|149915|1|8|1|1|140
2025|B|12345|3|01|191015|1|8|1|1|140
2025|B|12345|3|01|191023|1|8|1|2|280
2025|B|12345|3|01|211011|1|8|1|20|2800
2025|B|12345|3|01|212019|1|8|1|14|1675
2025|B|12345|3|01|213017|1|8|1|1|140
2025|B|12345|3|01|214015|1|8|1|4|1059
2025|B|12345|3|01|219015|1|8|1|9|1260
2025|B|12345|3|01|219908|1|8|1|7|785
2025|B|12345|3|01|221010|1|8|1|2|280
2025|B|12345|3|01|222018|1|8|1|3|420
2025|B|12345|3|01|223016|1|8|1|4|560
2025|B|12345|3|01|231019|1|8|1|1|140
2025|B|12345|3|01|232017|1|8|1|2|280
2025|B|12345|3|01|259011|1|8|1|5|700
2025|B|12345|3|01|311019|1|8|1|8|925
2025|B|12345|3|01|313015|1|8|1|16|2240
2025|B|12345|3|01|329905|1|8|1|1|140
2025|B|12345|3|01|391011|1|8|1|1|140
2025|B|12345|3|01|1111012|1|8|1|39|6040
2025|B|12345|3|01|1211028|1|8|1|6|840
2025|B|12345|3|01|1211903|1|8|1|1|140
2025|B|12345|3|01|1311018|1|8|1|1|140
2025|B|12345|3|01|1329904|1|8|1|4|560
2025|B|12345|3|01|1411016|1|8|1|1|140
2025|B|12345|3|01|1413012|1|8|1|1|140
2025|B|12345|3|01|1419010|1|8|1|2|280
2025|B|12345|3|01|1439018|1|8|1|2|280
2025|B|12345|3|01|2012011|1|8|1|5|700
2025|B|12345|3|15|2012011|1|8|1|1|140
2025|B|12345|3|01|2012029|1|8|1|4|365
2025|B|12345|3|01|2012037|1|8|1|1|140
2025|B|12345|3|01|2012045|1|8|1|1|140
2025|B|12345|3|01|2013027|1|8|1|1|140
2025|B|12345|3|01|2029024|1|8|1|3|420
2025|B|12345|3|01|2041010|1|8|1|1|140
2025|B|12345|3|01|2049014|1|8|1|6|840
2025|B|12345|3|01|2049022|1|8|1|4|560
2025|B|12345|3|01|2049030|1|8|1|4|365
2025|B|12345|3|01|2051019|1|8|1|1|140
2025|B|12345|3|01|2051027|1|8|1|6|840
2025|B|12345|3|01|2052017|1|8|1|1|140
2025|B|12345|3|01|2071017|1|8|1|34|6693
2025|B|12345|3|01|2072023|1|8|1|2|240
2025|B|12345|3|01|2082014|1|8|1|1|140
2025|B|12345|3|01|2089010|1|8|1|1|140
2025|B|12345|3|01|2092021|1|8|1|1|140
2025|B|12345|3|01|2093011|1|8|1|24|3125
2025|B|12345|3|05|2093011|1|8|1|1|140
2025|B|12345|3|01|2094019|1|8|1|1|140
2025|B|12345|3|01|2094027|1|8|1|8|4980
2025|B|12345|3|01|2097013|1|8|1|3|420
2025|B|12345|3|01|2098029|1|8|1|2|280
2025|B|12345|3|01|2099043|1|8|1|20|3070
2025|B|12345|3|01|2111011|1|8|1|1|140
2025|B|12345|3|01|2114023|1|8|1|1|140
2025|B|12345|3|01|2122018|1|8|1|8|925
2025|B|12345|3|01|2131019|1|8|1|1|140
2025|B|12345|3|01|2131027|1|8|1|3|1780
2025|B|12345|3|01|2131043|1|8|1|4|560
2025|B|12345|3|01|2313039|1|8|1|2|280
2025|B|12345|3|01|2317015|1|8|1|1|140
2025|B|12345|3|01|2317031|1|8|1|1|140
2025|B|12345|3|01|2392025|1|8|1|3|225
2025|B|12345|3|01|2394021|1|8|1|1|140
2025|B|12345|3|01|2411015|1|8|1|3|420
2025|B|12345|3|01|2411023|1|8|1|8|30840
2025|B|12345|3|01|2412013|1|8|1|9|1270
2025|B|12345|3|01|2412039|1|8|1|1|140
2025|B|12345|3|01|2415017|1|8|1|18|2526
2025|B|12345|3|01|2419069|1|8|1|3|420
2025|B|12345|3|01|2432011|1|8|1|139|22140
2025|B|12345|3|01|2519017|1|8|1|3|420
2025|B|12345|3|01|2612019|1|8|1|2|280
2025|B|12345|3|15|2612019|1|8|1|1|140
2025|B|12345|3|01|2621010|1|8|1|4|560
2025|B|12345|3|01|2633015|1|8|1|1|140
2025|B|12345|3|05|2639013|1|8|1|1|140
2025|B|12345|3|01|2639039|1|8|1|3|420
2025|B|12345|3|01|2711019|1|8|1|8|1120
2025|B|12345|3|01|2812015|1|8|1|10|4260
2025|B|12345|3|01|2829010|1|8|1|3|420
2025|B|12345|3|01|2829028|1|8|1|1|140
2025|B|12345|3|01|2921048|1|8|1|1|140
2025|B|12345|3|01|2921056|1|8|1|1|140
2025|B|12345|3|01|2929018|1|8|1|1|140
2025|B|12345|3|01|2929026|1|8|1|1|140
2025|B|12345|3|01|3011038|1|8|1|1|140
2025|B|12345|3|01|3021011|1|8|1|1|140
2025|B|12345|3|01|3032018|1|8|1|1|140
2025|B|12345|3|01|3041019|1|8|1|3|420
2025|B|12345|3|01|3051026|1|8|1|1|140
2025|B|12345|3|01|3062015|1|8|1|1|140
2025|B|12345|3|01|3071016|1|8|1|1|140
2025|B|12345|3|01|3112018|1|8|1|1|140
2025|B|12345|3|01|3113016|1|8|1|1|140
2025|B|12345|3|01|3212024|1|8|1|5|700
2025|B|12345|3|01|3219012|1|8|1|3|420
2025|B|12345|3|01|3221017|1|8|1|1|140
2025|B|12345|3|01|3222015|1|8|1|1|140
2025|B|12345|3|01|3229029|1|8|1|3|225
2025|B|12345|3|01|3319028|1|8|1|3|225
2025|B|12345|3|01|3319036|1|8|1|1|140
2025|B|12345|3|01|3321015|1|8|1|4|560
2025|B|12345|3|01|3323029|1|8|1|11|1423
2025|B|12345|3|01|3323045|1|8|1|15|1710
2025|B|12345|3|01|3324019|1|8|1|1|140
2025|B|12345|3|01|3331014|1|8|1|2|280
2025|B|12345|3|01|3341013|1|8|1|1|140
2025|B|12345|3|01|3342011|1|8|1|2|280
2025|B|12345|3|01|3354917|1|8|1|1|140
2025|B|12345|3|01|3411022|1|8|1|1|140
2025|B|12345|3|01|3411030|1|8|1|3|420
2025|B|12345|3|01|3421013|1|8|1|1|140
2025|B|12345|3|01|3511012|1|8|1|3|225
2025|B|12345|3|01|3516038|1|8|1|21|2745
2025|B|12345|3|01|3516054|1|8|1|12|1485
2025|B|12345|3|01|3521037|1|8|1|3|420
2025|B|12345|3|01|3531010|1|8|1|14|1570
2025|B|12345|3|01|3591022|1|8|1|2|280
2025|B|12345|3|01|3593010|1|8|1|13|1625
2025|B|12345|3|01|3593028|1|8|1|1|140
2025|B|12345|3|15|3593028|1|8|1|1|140
2025|B|12345|3|01|3593036|1|8|1|1|140
2025|B|12345|3|01|3596014|1|8|1|11|1540
2025|B|12345|3|01|3599042|1|8|1|32|9828
2025|B|12345|3|01|3599076|1|8|1|1|140
2025|B|12345|3|01|3599092|1|8|1|5|700
2025|B|12345|3|01|3621027|1|8|1|17|1990
2025|B|12345|3|01|3631018|1|8|1|2|280
2025|B|12345|3|01|3632016|1|8|1|2|280
2025|B|12345|3|01|3639905|1|8|1|1|140
2025|B|12345|3|01|3641025|1|8|1|1|140
2025|B|12345|3|01|3693018|1|8|1|2|280
2025|B|12345|3|01|3694024|1|8|1|1|140
2025|B|12345|3|01|3697010|1|8|1|1|140
2025|B|12345|3|01|3699024|1|8|1|27|4445
2025|B|12345|3|01|3699032|1|8|1|14|1765
2025|B|12345|3|01|3711018|1|8|1|1|140
2025|B|12345|3|01|3722023|1|8|1|1|140
2025|B|12345|3|01|3729011|1|8|1|1|140
2025|B|12345|3|01|3731016|1|8|1|2|280
2025|B|12345|3|01|3791010|1|8|1|1|140
2025|B|12345|3|01|3793016|1|8|1|9|1310
2025|B|12345|3|01|3793024|1|8|1|13|1390
2025|B|12345|3|05|3793024|1|8|1|1|140
2025|B|12345|3|01|3793032|1|8|1|4|560
2025|B|12345|3|01|3811016|1|8|1|4|365
2025|B|12345|3|01|3812014|1|8|1|17|1990
2025|B|12345|3|01|3812022|1|8|1|2|280
2025|B|12345|3|01|3812030|1|8|1|2|280
2025|B|12345|3|01|3815018|1|8|1|7|980
2025|B|12345|3|01|3816016|1|8|1|1|140
2025|B|12345|3|01|3819010|1|8|1|21|2940
2025|B|12345|3|01|3821015|1|8|1|6|950
2025|B|12345|3|01|3892016|1|8|1|21|2355
2025|B|12345|3|01|3932010|1|8|1|3|420
2025|B|12345|3|01|3932028|1|8|1|1|140
2025|B|12345|3|01|3941029|1|8|1|1|140
2025|B|12345|3|01|3951036|1|8|1|1|140
2025|B|12345|3|01|3996016|1|8|1|1|140
2025|B|12345|3|01|3997030|1|8|1|1|140
2025|B|12345|3|01|3999101|1|8|1|13|1820
2025|B|12345|3|01|3999903|1|8|1|1|140
2025|B|12345|3|01|4111019|1|8|1|50|70339
2025|B|12345|3|15|4111019|1|8|1|1|140
2025|B|12345|3|01|4111027|1|8|1|58|10419
2025|B|12345|3|01|4111928|1|8|1|42|6740
2025|B|12345|3|01|4111936|1|8|1|5|2560
2025|B|12345|3|01|4111944|1|8|1|41|12151
2025|B|12345|3|01|4111952|1|8|1|5|700
2025|B|12345|3|01|4112017|1|8|1|8|925
2025|B|12345|3|01|4113015|1|8|1|7|875
2025|B|12345|3|01|4121018|1|8|1|2|280
2025|B|12345|3|01|4121026|1|8|1|5|700
2025|B|12345|3|01|4123014|1|8|1|1|140
2025|B|12345|3|01|4193017|1|8|1|3|420
2025|B|12345|3|01|4194015|1|8|1|2|280
2025|B|12345|3|01|4199015|1|8|1|1|140
2025|B|12345|3|01|4199908|1|8|1|11|1900
2025|B|12345|3|01|4211017|1|8|1|1|140
2025|B|12345|3|01|4221016|1|8|1|4|560
2025|B|12345|3|01|4222014|1|8|1|6|645
2025|B|12345|3|01|4229010|1|8|1|1|140
2025|B|12345|3|01|4291019|1|8|1|6|813
2025|B|12345|3|01|4293015|1|8|1|1|140
2025|B|12345|3|01|4299013|1|8|1|2|280
2025|B|12345|3|01|5011010|1|8|1|37|4985
2025|B|12345|3|15|5011010|1|8|1|1|140
2025|B|12345|3|01|5011903|1|8|1|1|140
2025|B|12345|3|01|5012018|1|8|1|19|64087
2025|B|12345|3|01|5111018|1|8|1|2|280
2025|B|12345|3|01|6111017|1|8|1|1|140
2025|B|12345|3|01|6112015|1|8|1|5|645
2025|B|12345|3|01|6112023|1|8|1|1|140
2025|B|12345|3|05|6114011|1|8|1|1|140
2025|B|12345|3|01|6119011|1|8|1|3|420
2025|B|12345|3|01|6121024|1|8|1|2|280
2025|B|12345|3|01|6122014|1|8|1|15|2100
2025|B|12345|3|01|6131015|1|8|1|3|10280
2025|B|12345|3|01|6131023|1|8|1|193|28723
2025|B|12345|3|05|6131023|1|8|1|1|140
2025|B|12345|3|15|6131023|1|8|1|2|280
2025|B|12345|3|01|6132013|1|8|1|8|925
2025|B|12345|3|01|6132021|1|8|1|18|2006
2025|B|12345|3|01|6132039|1|8|1|2|280
2025|B|12345|3|01|6132047|1|8|1|8|925
2025|B|12345|3|01|6132055|1|8|1|3|420
2025|B|12345|3|01|6132071|1|8|1|1|140
2025|B|12345|3|01|6132089|1|8|1|1|140
2025|B|12345|3|01|6133011|1|8|1|1|140
2025|B|12345|3|01|6133029|1|8|1|3|420
2025|B|12345|3|01|6134019|1|8|1|3|420
2025|B|12345|3|01|6135017|1|8|1|5|700
2025|B|12345|3|01|6136023|1|8|1|2|280
2025|B|12345|3|01|6211023|1|8|1|107|33656
2025|B|12345|3|01|6212013|1|8|1|15|1905
2025|B|12345|3|15|6212013|1|8|1|1|140
2025|B|12345|3|01|6215017|1|8|1|2|280
2025|B|12345|3|01|6215025|1|8|1|4|365
2025|B|12345|3|01|6216023|1|8|1|3|420
2025|B|12345|3|05|6216023|1|8|1|1|140
2025|B|12345|3|01|6221014|1|8|1|1|140
2025|B|12345|3|01|6222012|1|8|1|2|175
2025|B|12345|3|01|6224018|1|8|1|3|225
2025|B|12345|3|01|6225016|1|8|1|3|420
2025|B|12345|3|01|6225024|1|8|1|1|140
2025|B|12345|3|01|6225032|1|8|1|1|140
2025|B|12345|3|01|6226022|1|8|1|3|420
2025|B|12345|3|01|6231013|1|8|1|12|1680
2025|B|12345|3|01|6231021|1|8|1|11|1345
2025|B|12345|3|01|6232011|1|8|1|4|560
2025|B|12345|3|01|6233019|1|8|1|3|420
2025|B|12345|3|01|6239017|1|8|1|10|1400
2025|B|12345|3|01|6312011|1|8|1|16|3905
2025|B|12345|3|01|6314017|1|8|1|3|420
2025|B|12345|3|01|6322010|1|8|1|2|280
2025|B|12345|3|01|6325030|1|8|1|8|1120
2025|B|12345|3|05|6325030|1|8|1|1|140
2025|B|12345|3|01|6329016|1|8|1|12|57737
2025|B|12345|3|01|6411011|1|8|1|27|3350
2025|B|12345|3|01|6412019|1|8|1|11|1540
2025|B|12345|3|01|6419015|1|8|1|1|140
2025|B|12345|3|01|6512017|1|8|1|9|1283
2025|B|12345|3|01|6513015|1|8|1|21|2852
2025|B|12345|3|15|6513015|1|8|1|1|140
2025|B|12345|3|01|6514013|1|8|1|1|140
2025|B|12345|3|01|6519013|1|8|1|1|140
2025|B|12345|3|01|6621016|1|8|1|1|140
2025|B|12345|3|01|6622014|1|8|1|1|140
2025|B|12345|3|01|6622022|1|8|1|10|1400
2025|B|12345|3|01|6623012|1|8|1|3|225
2025|B|12345|3|01|6628012|1|8|1|1|140
2025|B|12345|3|01|6629010|1|8|1|6|840
2025|B|12345|3|01|6691019|1|8|1|1|140
2025|B|12345|3|01|6692017|1|8|1|1|140
2025|B|12345|3|01|6699021|1|8|1|3|420
2025|B|12345|3|01|6699047|1|8|1|2|280
2025|B|12345|3|01|6711015|1|8|1|1|140
2025|B|12345|3|01|6714019|1|8|1|1|140
2025|B|12345|3|01|6719019|1|8|1|3|420
2025|B|12345|3|01|6729026|1|8|1|5|700
2025|B|12345|3|01|6732011|1|8|1|3|1098
2025|B|12345|3|01|6811013|1|8|1|2|240
2025|B|12345|3|01|6815015|1|8|1|3|420
2025|B|12345|3|01|6819017|1|8|1|4|560
2025|B|12345|3|01|6911029|1|8|1|1|140
2025|B|12345|3|01|6992011|1|8|1|1|140
2025|B|12345|3|01|6999025|1|8|1|3|225
2025|B|12345|3|01|6999041|1|8|1|1|140
2025|B|12345|3|01|6999075|1|8|1|1|140
2025|B|12345|3|01|6999083|1|8|1|4|365
2025|B|12345|3|01|6999108|1|8|1|26|3640
2025|B|12345|3|01|6999900|1|8|1|12|1940
2025|B|12345|3|01|7111016|1|8|1|10|2220
2025|B|12345|3|01|7112014|1|8|1|15|1925
2025|B|12345|3|01|7113012|1|8|1|12|1485
2025|B|12345|3|01|7114010|1|8|1|8|1120
2025|B|12345|3|01|7115018|1|8|1|2|280
2025|B|12345|3|01|7119010|1|8|1|2|280
2025|B|12345|3|01|7121015|1|8|1|4|560
2025|B|12345|3|01|7122013|1|8|1|2|280
2025|B|12345|3|01|7123011|1|8|1|11|1345
2025|B|12345|3|01|7129019|1|8|1|68|9570
2025|B|12345|3|01|7129902|1|8|1|5|760
2025|B|12345|3|01|7131014|1|8|1|7|980
2025|B|12345|3|01|7191018|1|8|1|3|225
2025|B|12345|3|01|7291016|1|8|1|1|22813
2025|B|12345|3|01|7311012|1|8|1|7|980
2025|B|12345|3|01|7414014|1|8|1|2|280
2025|B|12345|3|01|7512016|1|8|1|1|140
2025|B|12345|3|01|7513014|1|8|1|3|420
2025|B|12345|3|01|7519012|1|8|1|1|140
2025|B|12345|3|01|7611016|1|8|1|4|560
2025|B|12345|3|01|7613012|1|8|1|3|7780
2025|B|12345|3|01|7613905|1|8|1|1|140
2025|B|12345|3|01|8113128|1|8|1|1|140
2025|B|12345|3|01|8123052|1|8|1|15|3326
2025|B|12345|3|01|8123060|1|8|1|11|4714
2025|B|12345|3|01|8123078|1|8|1|2|280
2025|B|12345|3|01|8133027|1|8|1|1|140
2025|B|12345|3|01|8219017|1|8|1|1|140
2025|B|12345|3|01|8219025|1|8|1|5|505
2025|B|12345|3|15|8219025|1|8|1|1|140
2025|B|12345|3|01|8219033|1|8|1|2|280
2025|B|12345|3|01|8219041|1|8|1|29|8435
2025|B|12345|3|15|8219041|1|8|1|1|140
2025|B|12345|3|01|8219059|1|8|1|1|140
2025|B|12345|3|01|8219067|1|8|1|2|280
2025|B|12345|3|01|8219122|1|8|1|1|140
2025|B|12345|3|01|8219130|1|8|1|1|140
2025|B|12345|3|01|8311011|1|8|1|1|140
2025|B|12345|3|01|8312019|1|8|1|2|280
2025|B|12345|3|01|8411019|1|8|1|2|280
2025|B|12345|3|01|8412017|1|8|1|1|140
2025|B|12345|3|01|8413015|1|8|1|8|1151
2025|B|12345|3|01|8414013|1|8|1|1|140
2025|B|12345|3|01|8415011|1|8|1|3|225
2025|B|12345|3|01|8421018|1|8|1|4|365
2025|B|12345|3|01|8422016|1|8|1|1|140
2025|B|12345|3|01|8424012|1|8|1|35|4510
2025|B|12345|3|15|8424012|1|8|1|1|140
2025|B|12345|3|01|8425010|1|8|1|2|280
2025|B|12345|3|01|8426018|1|8|1|4|920
2025|B|12345|3|01|8426026|1|8|1|1|140
2025|B|12345|3|01|8427016|1|8|1|8|1120
2025|B|12345|3|01|8428014|1|8|1|2|280
2025|B|12345|3|01|8429038|1|8|1|8|1180
2025|B|12345|3|01|8429046|1|8|1|1|140
2025|B|12345|3|01|8511017|1|8|1|4|560
2025|B|12345|3|01|8519011|1|8|1|6|645
2025|B|12345|3|15|8519011|1|8|1|1|140
2025|B|12345|3|01|8521016|1|8|1|1|140
2025|B|12345|3|01|8522014|1|8|1|2|280
2025|B|12345|3|01|8524010|1|8|1|1|140
2025|B|12345|3|01|8611015|1|8|1|15|1710
2025|B|12345|3|01|8612013|1|8|1|3|225
2025|B|12345|3|01|8619019|1|8|1|1|140
2025|B|12345|3|01|8711013|1|8|1|7|980
2025|B|12345|3|01|8711021|1|8|1|140|38012
2025|B|12345|3|05|8711021|1|8|1|1|140
2025|B|12345|3|01|8712011|1|8|1|27|5945
2025|B|12345|3|01|8714017|1|8|1|5|785
2025|B|12345|3|01|8721012|1|8|1|2|280
2025|B|12345|3|01|8722010|1|8|1|53|26710
2025|B|12345|3|01|8813017|1|8|1|1|140
2025|B|12345|3|01|8814015|1|8|1|1|140
2025|B|12345|3|01|8821028|1|8|1|1|140
2025|B|12345|3|01|8824014|1|8|1|1|140
2025|B|12345|3|01|8825012|1|8|1|1|140
2025|B|12345|3|01|8827018|1|8|1|2|280
2025|B|12345|3|01|8839906|1|8|1|2|280
2025|B|12345|3|01|8911019|1|8|1|22|2690
2025|B|12345|3|01|8913015|1|8|1|13|1430
2025|B|12345|3|01|8914013|1|8|1|2|280
2025|B|12345|3|01|8915011|1|8|1|6|840
2025|B|12345|3|01|8919013|1|8|1|9|1260
2025|B|12345|3|01|8921018|1|8|1|1|140
2025|B|12345|3|01|8922016|1|8|1|12|1680
2025|B|12345|3|01|8922024|1|8|1|2|280
2025|B|12345|3|01|8929020|1|8|1|2|280
2025|B|12345|3|01|8932015|1|8|1|3|420
2025|B|12345|3|01|8933013|1|8|1|25|7270
2025|B|12345|3|05|8933013|1|8|1|1|140
2025|B|12345|3|01|8934011|1|8|1|6|1700
2025|B|12345|3|01|8935019|1|8|1|31|205318
2025|B|12345|3|01|8936017|1|8|1|1|140
2025|B|12345|3|01|8939011|1|8|1|1|140
2025|B|12345|3|01|8941016|1|8|1|6|10096
2025|B|12345|3|01|8942014|1|8|1|10|1165
2025|B|12345|3|01|8944028|1|8|1|3|420
2025|B|12345|3|01|8944098|1|8|1|26|27702
2025|B|12345|3|01|8949888|1|8|1|7|980
2025|B|12345|3|01|8949896|1|8|1|1|140
2025|B|12345|3|01|8949903|1|8|1|18|152380
2025|B|12345|3|01|8991011|1|8|1|2096|662853
2025|B|12345|3|03|8991011|1|8|1|1|140
2025|B|12345|3|05|8991011|1|8|1|2|280
2025|B|12345|3|15|8991011|1|8|1|5|700
2025|B|12345|3|01|9112012|1|8|1|66|8760
2025|B|12345|3|01|9113010|1|8|1|30|9122
2025|B|12345|3|01|9115016|1|8|1|19|2425
2025|B|12345|3|15|9115016|1|8|1|1|140
2025|B|12345|3|01|9119018|1|8|1|10|1205
2025|B|12345|3|01|9121013|1|8|1|6|840
2025|B|12345|3|01|9122011|1|8|1|4|560
2025|B|12345|3|01|9129017|1|8|1|6|5791
2025|B|12345|3|01|9211012|1|8|1|66|8615
2025|B|12345|3|01|9212010|1|8|1|16|2045
2025|B|12345|3|01|9213018|1|8|1|9|2040
2025|B|12345|3|01|9214016|1|8|1|8|925
2025|B|12345|3|01|9215014|1|8|1|1|140
2025|B|12345|3|01|9219016|1|8|1|2|280
2025|B|12345|3|01|9221011|1|8|1|1|140
2025|B|12345|3|01|9231010|1|8|1|1|140
2025|B|12345|3|01|9231028|1|8|1|2|280
2025|B|12345|3|01|9311044|1|8|1|2|280
2025|B|12345|3|01|9331018|1|8|1|10|1400
2025|B|12345|3|01|9411018|1|8|1|34|4632
2025|B|12345|3|15|9411018|1|8|1|3|420
2025|B|12345|3|01|9411026|1|8|1|40|4820
2025|B|12345|3|15|9411026|1|8|1|1|140
2025|B|12345|3|01|9411034|1|8|1|66|22004
2025|B|12345|3|15|9411034|1|8|1|5|700
2025|B|12345|3|01|9411901|1|8|1|1|140
2025|B|12345|3|01|9411919|1|8|1|1|140
2025|B|12345|3|01|9411998|1|8|1|19|2725
2025|B|12345|3|15|9411998|1|8|1|1|140
2025|B|12345|3|01|9911018|1|8|1|1|140
2025|B|12345|3|01|9912024|1|8|1|2|280
2025|B|12345|3|01|9919012|1|8|1|33|4230
2025|B|12345|3|05|9919012|1|8|1|1|140
2025|B|12345|3|01|9999999|1|8|1|261|124353
2025|B|12345|3|15|9999999|1|8|1|1|140
2025|B|12345|3|01|000000|1|8|1|210|87282
2025|B|12345|3|01|111013|1|8|2|51|2810
2025|B|12345|3|01|111039|1|8|2|52|3300
2025|B|12345|3|01|111047|1|8|2|117|7250
2025|B|12345|3|01|111063|1|8|2|540|46345
2025|B|12345|3|01|111089|1|8|2|130|8250
2025|B|12345|3|05|111089|1|8|2|15|1085
2025|B|12345|3|01|111104|1|8|2|88|47202
2025|B|12345|3|15|111104|1|8|2|1|140
2025|B|12345|3|01|112045|1|8|2|14|921
2025|B|12345|3|01|112053|1|8|2|14|1085
2025|B|12345|3|01|112128|1|8|2|57|3960
2025|B|12345|3|01|113019|1|8|2|51|2810
2025|B|12345|3|01|121012|1|8|2|15|1085
2025|B|12345|3|01|124040|1|8|2|267|17971
2025|B|12345|3|01|129016|1|8|2|5|205
2025|B|12345|3|01|129024|1|8|2|15|1085
2025|B|12345|3|01|129032|1|8|2|67|4385
2025|B|12345|3|01|131011|1|8|2|73|5185
2025|B|12345|3|01|142084|1|8|2|44|3327
2025|B|12345|3|01|149014|1|8|2|88|6620
2025|B|12345|3|01|149907|1|8|2|163|10741
2025|B|12345|3|01|149915|1|8|2|26|1650
2025|B|12345|3|01|191015|1|8|2|16|1021
2025|B|12345|3|01|191023|1|8|2|17|1715
